dev_id,step,chosen_node,dropped_out,developer,assigned_cost,assigned_study_time,assigned_construction_time,online,Model Step,Capacity Price,Service_Type,Bid Price,size
AG1-146_round6,6,5,False,AG1-146,30000.0,2.0,7.0,False,12,289.0,NRIS,0,30.0
AG1-147_round6,6,17,False,AG1-147,70000.0,2.0,7.0,False,12,289.0,NRIS,0,70.0
AG1-305_round6,6,4,False,AG1-305,63000.0,2.0,7.0,False,12,289.0,NRIS,0,63.0
AF2-063_round6,6,17,False,AF2-063,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AE2-053_round6,6,16,False,AE2-053,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-098_round6,6,18,False,AG1-098,107000.0,2.0,7.0,False,12,289.0,NRIS,0,107.0
AG1-440_round6,6,17,False,AG1-440,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-445_round6,6,16,False,AG1-445,26000.0,2.0,7.0,False,12,289.0,NRIS,0,26.0
AG1-446_round6,6,9,False,AG1-446,26000.0,2.0,7.0,False,12,289.0,NRIS,0,26.0
AG1-030_round6,6,9,False,AG1-030,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-166_round6,6,16,False,AG1-166,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-169_round6,6,9,False,AG1-169,15000.0,2.0,7.0,False,12,289.0,NRIS,0,15.0
AG1-170_round6,6,11,False,AG1-170,10000.0,2.0,7.0,False,12,289.0,NRIS,0,10.0
AG1-288_round6,6,5,False,AG1-288,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-289_round6,6,16,False,AG1-289,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AG1-503_round6,6,4,False,AG1-503,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-547_round6,6,9,False,AG1-547,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-171_round6,6,4,False,AF2-171,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-135_round6,6,17,False,AG1-135,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AG1-556_round6,6,17,False,AG1-556,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-394_round6,6,9,False,AG1-394,14200.0,2.0,7.0,False,12,289.0,NRIS,0,14.2
AG1-174_round6,6,5,False,AG1-174,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AE2-270_round6,6,5,False,AE2-270,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-180_round6,6,9,False,AG1-180,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AF1-125_round6,6,3,False,AF1-125,820000.0,2.0,7.0,False,12,289.0,NRIS,0,820.0
AE2-123_round6,6,17,False,AE2-123,800100.0,2.0,7.0,False,12,289.0,NRIS,0,800.1
AG1-219_round6,6,17,False,AG1-219,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-194_round6,6,9,False,AG1-194,79000.0,2.0,7.0,False,12,289.0,NRIS,0,79.0
AE2-210_round6,6,17,False,AE2-210,90000.0,2.0,7.0,False,12,289.0,NRIS,0,90.0
AF2-222_round6,6,9,False,AF2-222,167000.0,2.0,7.0,False,12,289.0,NRIS,0,167.0
AG1-272_round6,6,16,False,AG1-272,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-273_round6,6,3,False,AG1-273,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-274_round6,6,9,False,AG1-274,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-384_round6,6,5,False,AG1-384,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-071_round6,6,4,False,AG1-071,55000.0,2.0,7.0,False,12,289.0,NRIS,0,55.0
AG1-341_round6,6,9,False,AG1-341,106000.0,2.0,7.0,False,12,289.0,NRIS,0,106.0
AE2-275_round6,6,5,False,AE2-275,90000.0,2.0,7.0,False,12,289.0,NRIS,0,90.0
AG1-354_round6,6,5,False,AG1-354,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-365_round6,6,5,False,AF2-365,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-391_round6,6,5,False,AF2-391,120000.0,2.0,7.0,False,12,289.0,NRIS,0,120.0
AG1-353_round6,6,9,False,AG1-353,98000.0,2.0,7.0,False,12,289.0,NRIS,0,98.0
AG1-061_round7,5,16,False,AG1-061,109300.0,2.0,7.0,False,12,289.0,NRIS,0,109.3
AF2-193_round7,5,11,False,AF2-193,440000.0,2.0,7.0,False,12,289.0,NRIS,0,440.0
AF2-393_round7,5,16,False,AF2-393,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AF2-069_round7,5,4,False,AF2-069,8400.0,2.0,7.0,False,12,289.0,NRIS,0,8.4
AF2-070_round7,5,11,False,AF2-070,18150.0,2.0,7.0,False,12,289.0,NRIS,0,18.15
AG1-121_round7,5,16,False,AG1-121,294700.0,2.0,7.0,False,12,289.0,NRIS,0,294.7
AG1-460_round7,5,9,False,AG1-460,30000.0,2.0,7.0,False,12,289.0,NRIS,0,30.0
AF2-441_round7,5,9,False,AF2-441,200000.0,2.0,7.0,False,12,289.0,NRIS,0,200.0
AG1-120_round7,5,9,False,AG1-120,118600.0,2.0,7.0,False,12,289.0,NRIS,0,118.6
AE2-107_round7,5,17,False,AE2-107,90000.0,2.0,7.0,False,12,289.0,NRIS,0,90.0
AF2-095_round7,5,5,False,AF2-095,144000.0,2.0,7.0,False,12,289.0,NRIS,0,144.0
AF2-350_round7,5,9,False,AF2-350,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AE2-341_round7,5,5,False,AE2-341,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-128_round7,5,4,False,AF2-128,79500.0,2.0,7.0,False,12,289.0,NRIS,0,79.5
AF2-183_round7,5,16,False,AF2-183,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AF2-392_round7,5,16,False,AF2-392,199000.0,2.0,7.0,False,12,289.0,NRIS,0,199.0
AF2-199_round7,5,9,False,AF2-199,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-434_round7,5,9,False,AG1-434,175000.0,2.0,7.0,False,12,289.0,NRIS,0,175.0
AG1-371_round7,5,18,False,AG1-371,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AE1-172_round7,5,4,False,AE1-172,255000.0,2.0,7.0,False,12,289.0,NRIS,0,255.0
AG1-236_round7,5,17,False,AG1-236,180000.0,2.0,7.0,False,12,289.0,NRIS,0,180.0
AE2-321_round7,5,16,False,AE2-321,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF2-225_round7,5,16,False,AF2-225,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AE2-223_round7,5,5,False,AE2-223,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AE1-114_round7,5,4,False,AE1-114,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF1-318_round7,5,5,False,AF1-318,299970.0,2.0,7.0,False,12,289.0,NRIS,0,299.97
AF1-314_round7,5,17,False,AF1-314,212000.0,2.0,7.0,False,12,289.0,NRIS,0,212.0
AG1-433_round7,5,16,False,AG1-433,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-375_round7,5,9,False,AG1-375,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF2-068_round7,5,11,False,AF2-068,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-177_round7,5,16,False,AF2-177,200000.0,2.0,7.0,False,12,289.0,NRIS,0,200.0
AF2-388_round7,5,16,False,AF2-388,200000.0,2.0,7.0,False,12,289.0,NRIS,0,200.0
AG1-367_round7,5,9,False,AG1-367,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-447_round7,5,9,False,AG1-447,55000.0,2.0,7.0,False,12,289.0,NRIS,0,55.0
AF2-407_round7,5,9,False,AF2-407,300000.0,2.0,7.0,False,12,289.0,NRIS,0,300.0
AG1-453_round7,5,5,False,AG1-453,140000.0,2.0,7.0,False,12,289.0,NRIS,0,140.0
AF1-204_round7,5,4,False,AF1-204,255000.0,2.0,7.0,False,12,289.0,NRIS,0,255.0
AF2-358_round7,5,4,False,AF2-358,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-483_round7,5,16,False,AG1-483,500000.0,2.0,7.0,False,12,289.0,NRIS,0,500.0
AF1-176_round7,5,16,False,AF1-176,300000.0,2.0,7.0,False,12,289.0,NRIS,0,300.0
AF1-161_round7,5,11,False,AF1-161,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AE2-325_round7,5,16,False,AE2-325,52200.0,2.0,7.0,False,12,289.0,NRIS,0,52.2
AG1-442_round7,5,16,False,AG1-442,35000.0,2.0,7.0,False,12,289.0,NRIS,0,35.0
AG1-443_round7,5,5,False,AG1-443,35000.0,2.0,7.0,False,12,289.0,NRIS,0,35.0
AF2-081_round7,5,5,False,AF2-081,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AG1-444_round7,5,4,False,AG1-444,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AG1-008_round7,5,17,False,AG1-008,126000.0,2.0,7.0,False,12,289.0,NRIS,0,126.0
AG1-083_round7,5,17,False,AG1-083,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-106_round7,5,17,False,AG1-106,23000.0,2.0,7.0,False,12,289.0,NRIS,0,23.0
AE2-147_round7,5,9,False,AE2-147,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-080_round7,5,3,False,AF2-080,70000.0,2.0,7.0,False,12,289.0,NRIS,0,70.0
AF1-238_round7,5,9,False,AF1-238,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-021_round7,5,5,False,AF2-021,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-425_round7,5,17,False,AG1-425,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AG1-319_round7,5,18,False,AG1-319,65000.0,2.0,7.0,False,12,289.0,NRIS,0,65.0
AG1-199_round7,5,17,False,AG1-199,300000.0,2.0,7.0,False,12,289.0,NRIS,0,300.0
AF2-263_round7,5,5,False,AF2-263,98000.0,2.0,7.0,False,12,289.0,NRIS,0,98.0
AF2-321_round7,5,16,False,AF2-321,148000.0,2.0,7.0,False,12,289.0,NRIS,0,148.0
AG1-549_round7,5,4,False,AG1-549,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF1-240_round7,5,5,False,AF1-240,15750.0,2.0,7.0,False,12,289.0,NRIS,0,15.75
AF2-406_round7,5,11,False,AF2-406,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AF2-050_round7,5,17,False,AF2-050,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-296_round7,5,9,False,AF2-296,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF1-100_round7,5,4,False,AF1-100,250000.0,2.0,7.0,False,12,289.0,NRIS,0,250.0
AF1-142_round7,5,17,False,AF1-142,202400.0,2.0,7.0,False,12,289.0,NRIS,0,202.4
AF2-010_round7,5,9,False,AF2-010,77000.0,2.0,7.0,False,12,289.0,NRIS,0,77.0
AG1-548_round7,5,5,False,AG1-548,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-277_round7,5,4,False,AG1-277,40000.0,2.0,7.0,False,12,289.0,NRIS,0,40.0
AF1-276_round7,5,16,False,AF1-276,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-392C_round7,5,5,False,AG1-392C,15000.0,2.0,7.0,False,12,289.0,NRIS,0,15.0
AG1-392B_round7,5,16,False,AG1-392B,15000.0,2.0,7.0,False,12,289.0,NRIS,0,15.0
AF2-381_round7,5,16,False,AF2-381,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AF2-412_round7,5,5,False,AF2-412,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF2-302_round7,5,18,False,AF2-302,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF1-323_round7,5,3,False,AF1-323,55000.0,2.0,7.0,False,12,289.0,NRIS,0,55.0
AG1-021_round7,5,18,False,AG1-021,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF2-115_round7,5,9,False,AF2-115,25000.0,2.0,7.0,False,12,289.0,NRIS,0,25.0
AG1-123_round7,5,17,False,AG1-123,65000.0,2.0,7.0,False,12,289.0,NRIS,0,65.0
AG1-196_round7,5,9,False,AG1-196,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-506_round7,5,16,False,AG1-506,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-153_round7,5,17,False,AG1-153,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-426_round7,5,16,False,AG1-426,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AF2-404_round7,5,17,False,AF2-404,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AE2-283_round7,5,5,False,AE2-283,53000.0,2.0,7.0,False,12,289.0,NRIS,0,53.0
AE2-185_round7,5,11,False,AE2-185,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AG1-449_round7,5,5,False,AG1-449,122000.0,2.0,7.0,False,12,289.0,NRIS,0,122.0
AF1-293_round7,5,3,False,AF1-293,127860.0,2.0,7.0,False,12,289.0,NRIS,0,127.86
AF2-403_round7,5,9,False,AF2-403,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AF1-201_round7,5,9,False,AF1-201,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-160_round7,5,5,False,AG1-160,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-075_round7,5,3,False,AG1-075,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-342_round7,5,5,False,AG1-342,36000.0,2.0,7.0,False,12,289.0,NRIS,0,36.0
AG1-019_round7,5,17,False,AG1-019,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF2-063_round7,5,9,False,AF2-063,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF1-301_round7,5,4,False,AF1-301,117000.0,2.0,7.0,False,12,289.0,NRIS,0,117.0
AG1-427_round7,5,3,False,AG1-427,118560.0,2.0,7.0,False,12,289.0,NRIS,0,118.56
AG1-440_round7,5,5,False,AG1-440,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-166_round7,5,9,False,AG1-166,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-168_round7,5,3,False,AG1-168,15000.0,2.0,7.0,False,12,289.0,NRIS,0,15.0
AG1-170_round7,5,4,False,AG1-170,10000.0,2.0,7.0,False,12,289.0,NRIS,0,10.0
AG1-503_round7,5,5,False,AG1-503,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AE2-187_round7,5,5,False,AE2-187,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AE2-291_round7,5,9,False,AE2-291,102000.0,2.0,7.0,False,12,289.0,NRIS,0,102.0
AG1-547_round7,5,9,False,AG1-547,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-171_round7,5,5,False,AF2-171,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-135_round7,5,5,False,AG1-135,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AG1-346_round7,5,11,False,AG1-346,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF2-065_round7,5,4,False,AF2-065,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-184_round7,5,5,False,AG1-184,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AF1-124_round7,5,5,False,AF1-124,836000.0,2.0,7.0,False,12,289.0,NRIS,0,836.0
AE2-123_round7,5,5,False,AE2-123,800100.0,2.0,7.0,False,12,289.0,NRIS,0,800.1
AE2-124_round7,5,18,False,AE2-124,800100.0,2.0,7.0,False,12,289.0,NRIS,0,800.1
AE2-210_round7,5,16,False,AE2-210,90000.0,2.0,7.0,False,12,289.0,NRIS,0,90.0
AF2-222_round7,5,5,False,AF2-222,167000.0,2.0,7.0,False,12,289.0,NRIS,0,167.0
AG1-285_round7,5,3,False,AG1-285,125000.0,2.0,7.0,False,12,289.0,NRIS,0,125.0
AG1-185_round7,5,5,False,AG1-185,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AF1-278_round7,5,17,False,AF1-278,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AG1-070_round7,5,4,False,AG1-070,45000.0,2.0,7.0,False,12,289.0,NRIS,0,45.0
AG1-071_round7,5,4,False,AG1-071,55000.0,2.0,7.0,False,12,289.0,NRIS,0,55.0
AG1-154_round7,5,17,False,AG1-154,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AG1-412_round7,5,9,False,AG1-412,200000.0,2.0,7.0,False,12,289.0,NRIS,0,200.0
AF2-365_round7,5,5,False,AF2-365,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-391_round7,5,9,False,AF2-391,120000.0,2.0,7.0,False,12,289.0,NRIS,0,120.0
AG1-320_round7,5,9,False,AG1-320,82000.0,2.0,7.0,False,12,289.0,NRIS,0,82.0
AG1-488_round7,5,16,False,AG1-488,70000.0,2.0,7.0,False,12,289.0,NRIS,0,70.0
AG1-353_round7,5,5,False,AG1-353,98000.0,2.0,7.0,False,12,289.0,NRIS,0,98.0
AF2-307_round7,5,5,False,AF2-307,64200.0,2.0,7.0,False,12,289.0,NRIS,0,64.2
AF1-116_round7,5,18,False,AF1-116,120000.0,2.0,7.0,False,12,289.0,NRIS,0,120.0
AG1-061_round8,4,16,False,AG1-061,109300.0,2.0,7.0,False,12,289.0,NRIS,0,109.3
AF2-193_round8,4,17,False,AF2-193,440000.0,2.0,7.0,False,12,289.0,NRIS,0,440.0
AG1-435_round8,4,4,False,AG1-435,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF1-252_round8,4,16,False,AF1-252,62400.0,2.0,7.0,False,12,289.0,NRIS,0,62.4
AF1-253_round8,4,9,False,AF1-253,43200.0,2.0,7.0,False,12,289.0,NRIS,0,43.2
AF2-441_round8,4,5,False,AF2-441,200000.0,2.0,7.0,False,12,289.0,NRIS,0,200.0
AG1-298_round8,4,16,False,AG1-298,500000.0,2.0,7.0,False,12,289.0,NRIS,0,500.0
AG1-127_round8,4,4,False,AG1-127,95100.0,2.0,7.0,False,12,289.0,NRIS,0,95.1
AG1-120_round8,4,9,False,AG1-120,118600.0,2.0,7.0,False,12,289.0,NRIS,0,118.6
AF2-095_round8,4,5,False,AF2-095,144000.0,2.0,7.0,False,12,289.0,NRIS,0,144.0
AF2-351_round8,4,16,False,AF2-351,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF2-329_round8,4,17,False,AF2-329,42200.0,2.0,7.0,False,12,289.0,NRIS,0,42.2
AE2-341_round8,4,17,False,AE2-341,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-142_round8,4,5,False,AF2-142,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-143_round8,4,16,False,AF2-143,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-183_round8,4,9,False,AF2-183,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AF1-281_round8,4,4,False,AF1-281,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-434_round8,4,9,False,AG1-434,175000.0,2.0,7.0,False,12,289.0,NRIS,0,175.0
AG1-371_round8,4,4,False,AG1-371,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AG1-373_round8,4,18,False,AG1-373,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AE1-172_round8,4,11,False,AE1-172,255000.0,2.0,7.0,False,12,289.0,NRIS,0,255.0
AG1-236_round8,4,9,False,AG1-236,180000.0,2.0,7.0,False,12,289.0,NRIS,0,180.0
AG1-400_round8,4,9,False,AG1-400,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-404_round8,4,18,False,AG1-404,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF1-314_round8,4,17,False,AF1-314,212000.0,2.0,7.0,False,12,289.0,NRIS,0,212.0
AF1-296_round8,4,4,False,AF1-296,190890.0,2.0,7.0,False,12,289.0,NRIS,0,190.89
AE1-070_round8,4,4,False,AE1-070,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AG1-375_round8,4,9,False,AG1-375,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF2-068_round8,4,16,False,AF2-068,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AF2-173_round8,4,3,False,AF2-173,140000.0,2.0,7.0,False,12,289.0,NRIS,0,140.0
AG1-367_round8,4,16,False,AG1-367,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-436_round8,4,16,False,AG1-436,125000.0,2.0,7.0,False,12,289.0,NRIS,0,125.0
AF2-407_round8,4,9,False,AF2-407,300000.0,2.0,7.0,False,12,289.0,NRIS,0,300.0
AG1-454_round8,4,17,False,AG1-454,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AG1-297_round8,4,16,False,AG1-297,300000.0,2.0,7.0,False,12,289.0,NRIS,0,300.0
AG1-437_round8,4,9,False,AG1-437,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-438_round8,4,9,False,AG1-438,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-443_round8,4,9,False,AG1-443,35000.0,2.0,7.0,False,12,289.0,NRIS,0,35.0
AF2-324_round8,4,5,False,AF2-324,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-444_round8,4,5,False,AG1-444,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AG1-082_round8,4,16,False,AG1-082,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-106_round8,4,17,False,AG1-106,23000.0,2.0,7.0,False,12,289.0,NRIS,0,23.0
AF1-152_round8,4,16,False,AF1-152,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-047_round8,4,9,False,AF2-047,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-319_round8,4,17,False,AG1-319,65000.0,2.0,7.0,False,12,289.0,NRIS,0,65.0
AG1-323_round8,4,4,False,AG1-323,40000.0,2.0,7.0,False,12,289.0,NRIS,0,40.0
AF1-270_round8,4,17,False,AF1-270,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AF2-263_round8,4,4,False,AF2-263,98000.0,2.0,7.0,False,12,289.0,NRIS,0,98.0
AF2-321_round8,4,9,False,AF2-321,148000.0,2.0,7.0,False,12,289.0,NRIS,0,148.0
AF1-240_round8,4,9,False,AF1-240,15750.0,2.0,7.0,False,12,289.0,NRIS,0,15.75
AG1-378_round8,4,11,False,AG1-378,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-090_round8,4,9,False,AG1-090,95000.0,2.0,7.0,False,12,289.0,NRIS,0,95.0
AF1-100_round8,4,4,False,AF1-100,250000.0,2.0,7.0,False,12,289.0,NRIS,0,250.0
AG1-473_round8,4,5,False,AG1-473,53900.0,2.0,7.0,False,12,289.0,NRIS,0,53.9
AG1-277_round8,4,4,False,AG1-277,40000.0,2.0,7.0,False,12,289.0,NRIS,0,40.0
AG1-279_round8,4,5,False,AG1-279,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF1-276_round8,4,5,False,AF1-276,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AF1-277_round8,4,4,False,AF1-277,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-392_round8,4,17,False,AG1-392,30000.0,2.0,7.0,False,12,289.0,NRIS,0,30.0
AF2-056_round8,4,5,False,AF2-056,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AG1-022_round8,4,4,False,AG1-022,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AF1-294_round8,4,3,False,AF1-294,41000.0,2.0,7.0,False,12,289.0,NRIS,0,41.0
AG1-123_round8,4,5,False,AG1-123,65000.0,2.0,7.0,False,12,289.0,NRIS,0,65.0
AG1-196_round8,4,16,False,AG1-196,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-422_round8,4,3,False,AG1-422,50000.0,2.0,7.0,False,12,289.0,NRIS,0,50.0
AG1-505_round8,4,9,False,AG1-505,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-426_round8,4,11,False,AG1-426,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AE2-283_round8,4,5,False,AE2-283,53000.0,2.0,7.0,False,12,289.0,NRIS,0,53.0
AE2-185_round8,4,4,False,AE2-185,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AG1-538_round8,4,16,False,AG1-538,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-393_round8,4,4,False,AG1-393,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
AG1-284_round8,4,17,False,AG1-284,70000.0,2.0,7.0,False,12,289.0,NRIS,0,70.0
AF1-293_round8,4,17,False,AF1-293,127860.0,2.0,7.0,False,12,289.0,NRIS,0,127.86
AF2-397_round8,4,4,False,AF2-397,130000.0,2.0,7.0,False,12,289.0,NRIS,0,130.0
AF2-403_round8,4,4,False,AF2-403,11000.0,2.0,7.0,False,12,289.0,NRIS,0,11.0
AF2-299_round8,4,5,False,AF2-299,18000.0,2.0,7.0,False,12,289.0,NRIS,0,18.0
AG1-105_round8,4,16,False,AG1-105,90000.0,2.0,7.0,False,12,289.0,NRIS,0,90.0
AG1-019_round8,4,4,False,AG1-019,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-146_round8,4,5,False,AG1-146,30000.0,2.0,7.0,False,12,289.0,NRIS,0,30.0
AG1-147_round8,4,5,False,AG1-147,70000.0,2.0,7.0,False,12,289.0,NRIS,0,70.0
AG1-427_round8,4,9,False,AG1-427,118560.0,2.0,7.0,False,12,289.0,NRIS,0,118.56
AG1-030_round8,4,4,False,AG1-030,150000.0,2.0,7.0,False,12,289.0,NRIS,0,150.0
AG1-167_round8,4,11,False,AG1-167,15000.0,2.0,7.0,False,12,289.0,NRIS,0,15.0
AG1-170_round8,4,4,False,AG1-170,10000.0,2.0,7.0,False,12,289.0,NRIS,0,10.0
AG1-502_round8,4,17,False,AG1-502,80000.0,2.0,7.0,False,12,289.0,NRIS,0,80.0
AE2-187_round8,4,9,False,AE2-187,60000.0,2.0,7.0,False,12,289.0,NRIS,0,60.0
AG1-536_round8,4,9,False,AG1-536,75000.0,2.0,7.0,False,12,289.0,NRIS,0,75.0
AG1-151_round8,4,11,False,AG1-151,100000.0,2.0,7.0,False,12,289.0,NRIS,0,100.0
AG1-343_round8,4,4,False,AG1-343,62500.0,2.0,7.0,False,12,289.0,NRIS,0,62.5
AG1-394_round8,4,16,False,AG1-394,14200.0,2.0,7.0,False,12,289.0,NRIS,0,14.2
AG1-133_round8,4,17,False,AG1-133,128000.0,2.0,7.0,False,12,289.0,NRIS,0,128.0
AG1-011_round8,4,16,False,AG1-011,160000.0,2.0,7.0,False,12,289.0,NRIS,0,160.0
AG1-174_round8,4,5,False,AG1-174,20000.0,2.0,7.0,False,12,289.0,NRIS,0,20.0
